Date,MA,Price,lower,upper
2017-04-10,140.74099955,141.039993,139.544096303,141.937902797
2017-04-11,140.7709991,139.919998,139.604452363,141.937545837
2017-04-12,140.76399915,139.580002,139.590415085,141.937583215
2017-04-13,140.73399885,139.389999,139.532256678,141.935741022
2017-04-17,140.81299895,141.419998,139.621228172,142.004769728
2017-04-18,140.8639992,140.960007,139.689858947,142.038139453
2017-04-19,141.05199965,142.270004,139.977850497,142.126148803
2017-04-20,141.2625,143.800003,140.082625086,142.442374914
2017-04-21,141.4699997,143.679993,140.2467258,142.6932736
2017-04-24,141.72649995,145.470001,140.242571378,143.210428522
2017-04-25,142.03499985,146.490005,140.248380722,143.821618978
